Cost,Het,R,WW,RW,RR
0.296,0.75,3.78754365281913e-08,0.999999945757952,3.27332225321025e-08,2.15088252621401e-08
0.297,0.75,3.77591774305863e-08,0.99999994588425,3.271314543499e-08,2.14026047130913e-08
0.298,0.75,3.76436839115495e-08,0.99999994600977,3.26930923410193e-08,2.12971377410398e-08
0.299,0.75,3.75289497086233e-08,0.999999946134518,3.26730640023322e-08,2.11924177074572e-08
0.3,0.75,3.74149659794492e-08,0.999999946258504,3.26530595930809e-08,2.10884361829088e-08
0.301,0.75,3.73017266470651e-08,0.999999946381733,3.26330803266409e-08,2.09851864837447e-08
0.302,0.75,3.71892237383727e-08,0.999999946504214,3.26131254644346e-08,2.08826610061554e-08
0.303,0.75,3.7077450121074e-08,0.999999946625952,3.25931948871172e-08,2.07808526775154e-08
0.304,0.75,3.69663984103342e-08,0.999999946746957,3.25732887112259e-08,2.06797540547213e-08
0.305,0.75,3.68560616668038e-08,0.999999946867235,3.25534068786585e-08,2.05793582274746e-08
0.306,0.75,3.67464324281319e-08,0.999999946986793,3.25335488927217e-08,2.0479657981771e-08
0.307,0.75,3.66375042896481e-08,0.999999947105638,3.2513715098792e-08,2.0380646740252e-08
0.308,0.75,3.65292712010545e-08,0.999999947223776,3.24939062587022e-08,2.02823180717034e-08
0.309,0.75,3.64217255082734e-08,0.999999947341214,3.24741213311154e-08,2.01846648427157e-08
0.31,0.75,3.63148599854942e-08,0.99999994745796,3.24543600748043e-08,2.00876799480921e-08
0.311,0.75,3.62086693594507e-08,0.999999947574019,3.24346230049217e-08,1.99913578569898e-08
0.312,0.75,3.61031462507434e-08,0.999999947689399,3.24149096380287e-08,1.9895691431729e-08
0.313,0.75,3.59982843886358e-08,0.999999947804106,3.23952200949047e-08,1.98006743411835e-08
0.314,0.75,3.58940782316883e-08,0.999999947918144,3.2375554998029e-08,1.97063007326738e-08
0.315,0.75,3.57905215537367e-08,0.999999948031522,3.23559139374928e-08,1.96125645849903e-08
0.316,0.75,3.56876064619281e-08,0.999999948144246,3.23362958960412e-08,1.95194585139075e-08
0.317,0.75,3.55853294516531e-08,0.999999948256319,3.23167023415836e-08,1.94269782808613e-08
0.318,0.75,3.54836824189859e-08,0.999999948367752,3.22971320765894e-08,1.93351163806912e-08
0.319,0.75,3.53826602911957e-08,0.999999948478547,3.22775853267467e-08,1.92438676278223e-08
0.32,0.75,3.52822579227538e-08,0.999999948588711,3.22580630165334e-08,1.91532264144871e-08
0.321,0.75,3.51824688076563e-08,0.999999948698249,3.2238563994324e-08,1.90631868104943e-08
0.322,0.75,3.50832872912712e-08,0.999999948807168,3.22190889847534e-08,1.89737427988945e-08
0.323,0.75,3.49847067942592e-08,0.999999948915475,3.21996360658088e-08,1.88848887613548e-08
0.324,0.75,3.48867240877795e-08,0.999999949023172,3.21802082300929e-08,1.8796619972733e-08
0.325,0.75,3.4789331276286e-08,0.999999949130267,3.21608026954156e-08,1.87089299285782e-08
0.326,0.75,3.46925245292051e-08,0.999999949236765,3.2141420864472e-08,1.86218140969691e-08
0.327,0.75,3.45962975515585e-08,0.999999949342671,3.21220623568657e-08,1.85352663731256e-08
0.328,0.75,3.45006460287806e-08,0.99999994944799,3.21027272127801e-08,1.84492824223905e-08
0.329,0.75,3.44055634834681e-08,0.999999949552729,3.20834151456786e-08,1.83638559106288e-08
0.33,0.75,3.43110464626012e-08,0.99999994965689,3.20641270886183e-08,1.8278982918292e-08
0.331,0.75,3.42170875414308e-08,0.999999949760482,3.20448609431612e-08,1.81946570698503e-08
0.332,0.75,3.41236845814165e-08,0.999999949863506,3.20256192541062e-08,1.81108749543634e-08
0.333,0.75,3.40308296571174e-08,0.999999949965971,3.20063994159199e-08,1.80276299491575e-08
0.334,0.75,3.39385198097196e-08,0.999999950067878,3.19872033106672e-08,1.79449181543859e-08
0.335,0.75,3.38467499702109e-08,0.999999950169235,3.19680302953992e-08,1.78627348225113e-08
0.336,0.75,3.37555149335871e-08,0.999999950270045,3.19488802890709e-08,1.77810747890516e-08
0.337,0.75,3.36648099836368e-08,0.999999950370313,3.1929753296839e-08,1.76999333352173e-08
0.338,0.75,3.35746299801065e-08,0.999999950470046,3.19106486763185e-08,1.76193056419473e-08
0.339,0.75,3.34849709539998e-08,0.999999950569245,3.18915673211205e-08,1.75391872934395e-08
0.34,0.75,3.33958281130625e-08,0.999999950667918,3.18725084232931e-08,1.7459573901416e-08
0.341,0.75,3.33071975330517e-08,0.999999950766066,3.18534727800117e-08,1.73804611430459e-08
0.342,0.75,3.32190737638691e-08,0.999999950863697,3.18344595432921e-08,1.7301843992223e-08
0.343,0.75,3.31314529915526e-08,0.999999950960812,3.18154692722568e-08,1.72237183554242e-08
0.344,0.75,3.30443302538388e-08,0.999999951057419,3.17965011032204e-08,1.71460797022286e-08
0.345,0.75,3.29577014704472e-08,0.999999951153521,3.17775553850408e-08,1.70689237779268e-08
0.346,0.75,3.28715636465583e-08,0.99999995124912,3.17586333474687e-08,1.6992246972824e-08
0.347,0.75,3.27859110809711e-08,0.999999951344222,3.17397333303671e-08,1.69160444157876e-08
0.348,0.75,3.27007396102869e-08,0.999999951438833,3.17208555308572e-08,1.68403118448583e-08
0.349,0.75,3.26160449971696e-08,0.999999951532955,3.17019995678433e-08,1.67650452132479e-08
0.35,0.75,3.25318247078778e-08,0.999999951626592,3.16831672950823e-08,1.66902410603366e-08
0.351,0.75,3.24480733953367e-08,0.999999951719748,3.16643569062633e-08,1.66158949422051e-08
0.352,0.75,3.23647871750194e-08,0.999999951812429,3.1645568424625e-08,1.65420029627069e-08
0.353,0.75,3.22819625932994e-08,0.999999951904636,3.16268026451225e-08,1.64685612707382e-08
0.354,0.75,3.21995957133912e-08,0.999999951996375,3.16080593267203e-08,1.6395566050031e-08
0.355,0.75,3.21176813570801e-08,0.99999995208765,3.15893372499832e-08,1.63230127320885e-08
0.356,0.75,3.20362181379254e-08,0.999999952178462,3.15706385549574e-08,1.62508988604467e-08
0.357,0.75,3.19551993156643e-08,0.99999995226882,3.15519605664067e-08,1.61792190324609e-08
0.358,0.75,3.18746240597616e-08,0.999999952358723,3.1533305637926e-08,1.61079712407986e-08
0.359,0.75,3.17944875495495e-08,0.999999952448176,3.1514672872454e-08,1.60371511133225e-08
0.36,0.75,3.17147860316085e-08,0.999999952537183,3.14960622450446e-08,1.59667549090862e-08
0.361,0.75,3.16355151146304e-08,0.999999952625749,3.14774726896007e-08,1.58967787698301e-08
0.362,0.75,3.15566728792627e-08,0.999999952713874,3.14589056728924e-08,1.58272200428165e-08
0.363,0.75,3.14782542302259e-08,0.999999952801566,3.14403600363551e-08,1.57580742120483e-08
0.364,0.75,3.14002572305642e-08,0.999999952888824,3.14218369629672e-08,1.56893387490806e-08
0.365,0.75,3.13226779256456e-08,0.999999952975654,3.14033360227652e-08,1.5621009914263e-08
0.366,0.75,3.1245510967728e-08,0.999999953062062,3.13848550328353e-08,1.55530834513104e-08
0.367,0.75,3.11687559603203e-08,0.999999953148045,3.13663973826647e-08,1.54855572689879e-08
0.368,0.75,3.10924079601519e-08,0.999999953233612,3.1347960753732e-08,1.54184275832859e-08
0.369,0.75,3.10164644369213e-08,0.999999953318762,3.13295464951207e-08,1.53516911893609e-08
0.37,0.75,3.0940921489994e-08,0.999999953403502,3.1311153636397e-08,1.52853446717955e-08
0.371,0.75,3.08657755332451e-08,0.999999953487834,3.1292781617061e-08,1.52193847247146e-08
0.372,0.75,3.07910244317861e-08,0.99999995357176,3.12744320169959e-08,1.51538084232882e-08
0.373,0.75,3.07166644291704e-08,0.999999953655284,3.12561034176292e-08,1.50886127203559e-08
0.374,0.75,3.06426930092684e-08,0.999999953738409,3.12377968787086e-08,1.50237945699141e-08
0.375,0.75,3.05691062331744e-08,0.999999953821138,3.12195116472556e-08,1.49593504095466e-08
0.376,0.75,3.04959007619986e-08,0.999999953903476,3.12012468385866e-08,1.48952773427053e-08
0.377,0.75,3.04230745921403e-08,0.999999953985423,3.11830039601475e-08,1.48315726120665e-08
0.378,0.75,3.03506247605793e-08,0.999999954066984,3.11647829501925e-08,1.4768233285483e-08
0.379,0.75,3.02785477765525e-08,0.999999954148161,3.11465829884281e-08,1.47052562823384e-08
0.38,0.75,3.02068403201721e-08,0.999999954228958,3.11284037472235e-08,1.46426384465604e-08
0.381,0.75,3.01354998450902e-08,0.999999954309377,3.11102455937021e-08,1.45803770482392e-08
0.382,0.75,3.0064524153293e-08,0.999999954389421,3.10921092509295e-08,1.45184695278282e-08
0.383,0.75,2.99939101444935e-08,0.999999954469093,3.10739940638135e-08,1.44569131125867e-08
0.384,0.75,2.99236543091872e-08,0.999999954548396,3.10558994172234e-08,1.43957046005755e-08
0.385,0.75,2.98537543598238e-08,0.999999954627332,3.10378262858025e-08,1.43348412169226e-08
0.386,0.75,2.97842080184952e-08,0.999999954705905,3.10197744752335e-08,1.42743207808784e-08
0.387,0.75,2.97150111611933e-08,0.999999954784118,3.10017427118233e-08,1.42141398052817e-08
0.388,0.75,2.96461627728082e-08,0.999999954861971,3.09837324844286e-08,1.41542965305939e-08
0.389,0.75,2.95776589429378e-08,0.999999954939469,3.09657430984574e-08,1.40947873937092e-08
0.39,0.75,2.95094975492585e-08,0.999999955016615,3.09477745344274e-08,1.40356102820448e-08
0.391,0.75,2.94416762803304e-08,0.99999995509341,3.09298270869285e-08,1.39767627368661e-08
0.392,0.75,2.93741916615796e-08,0.999999955169858,3.09118999130563e-08,1.39182417050515e-08
0.393,0.75,2.93070421073908e-08,0.999999955245961,3.08939940127829e-08,1.38600451009993e-08
0.394,0.75,2.92402246107451e-08,0.999999955321721,3.08761087676986e-08,1.38021702268958e-08
0.395,0.75,2.91737358611876e-08,0.999999955397142,3.08582433387221e-08,1.37446141918266e-08
0.396,0.75,2.91075752735804e-08,0.999999955472225,3.08403996858504e-08,1.36873754306552e-08
0.397,0.75,2.90417391263438e-08,0.999999955546973,3.08225765034147e-08,1.36304508746365e-08
0.398,0.75,2.8976225174825e-08,0.999999955621388,3.0804774025598e-08,1.3573838162026e-08
0.399,0.75,2.89110309876493e-08,0.999999955695473,3.07869917476919e-08,1.35175351138034e-08
0.4,0.75,2.88461542013775e-08,0.999999955769231,3.07692299856847e-08,1.34615392085351e-08
0.001,1,1.00000001943383e-05,0.999989980019986,3.9959639947311e-08,9.9800203743646e-06
0.002,1,5.00000015486219e-06,0.999994980039865,3.9919960138321e-08,4.98004017479303e-06
0.003,1,3.33333343577034e-06,0.999996646726451,3.98802259962182e-08,3.31339332277223e-06
0.004,1,2.50000006005158e-06,0.999997480079671,3.98405373609962e-08,2.48007979137109e-06
0.005,1,2.00000003383405e-06,0.999997980099509,3.98009149408795e-08,1.98009957636361e-06
0.006,1,1.66666669550231e-06,0.999998313452622,3.97613647668253e-08,1.6467860131189e-06
0.007,1,1.42857145159257e-06,0.999998551567604,3.97218890472865e-08,1.40871050706892e-06
0.008,1,1.25000002251362e-06,0.999998730158733,3.96824897702596e-08,1.23015877762849e-06
0.009,1,1.11111112014955e-06,0.999998869067297,3.96431663451579e-08,1.09128953697697e-06
0.01,1,1.00000003012467e-06,0.999998980198009,3.96039209868784e-08,9.80198069631236e-07
0.011,1,9.09090926341049e-07,0.999999071126698,3.95647507621404e-08,8.89308550959979e-07
0.012,1,8.33333344742891e-07,0.999999146903826,3.95256582680833e-08,8.13570515608849e-07
0.013,1,7.69230789258992e-07,0.999999211025889,3.94866427691193e-08,7.49487467874432e-07
0.014,1,7.14285717529774e-07,0.999999265990431,3.94477027529771e-08,6.94561866153286e-07
0.015,1,6.66666661335905e-07,0.999999313628919,3.94088394589494e-08,6.4696224160643e-07
0.016,1,6.25000004971099e-07,0.999999355314969,3.93700531869346e-08,6.05314978377631e-07
0.017,1,5.88235309836369e-07,0.999999392099018,3.93313437012508e-08,5.68569637985744e-07
0.018,1,5.55555564663186e-07,0.999999424798081,3.92927085562899e-08,5.35909210385041e-07
0.019,1,5.26315793009297e-07,0.999999454057132,3.92541492816503e-08,5.06688718368472e-07
0.02,1,5.000000068544e-07,0.99999948039216,3.92156661257484e-08,4.80392173791526e-07
0.021,1,4.76190496757912e-07,0.999999504220874,3.91772591468842e-08,4.5660186718447e-07
0.022,1,4.54545463887006e-07,0.999999525885074,3.91389250657263e-08,4.34976001354143e-07
0.023,1,4.34782615304968e-07,0.999999545667051,3.91006667573028e-08,4.15232281926317e-07
0.024,1,4.16666682685618e-07,0.999999563802075,3.9062483991295e-08,3.9713544068997e-07
0.025,1,4.00000002786114e-07,0.99999958048781,3.90243734640988e-08,3.80487816054064e-07
0.026,1,3.84615392504298e-07,0.999999595891437,3.89863397641538e-08,3.65122222622221e-07
0.027,1,3.70370376277266e-07,0.999999610155435,3.89483782609125e-08,3.5089618714681e-07
0.028,1,3.57142864080881e-07,0.99999962340189,3.8910491690311e-08,3.37687618235725e-07
0.029,1,3.44827586001573e-07,0.999999635736075,3.88726772503233e-08,3.25391247376411e-07
0.03,1,3.33333340019697e-07,0.999999647249191,3.88349381586282e-08,3.13915870940383e-07
0.031,1,3.22580650700639e-07,0.999999658020714,3.87972710983452e-08,3.03182015151466e-07
0.032,1,3.1250000881824e-07,0.999999668120152,3.87596778623385e-08,2.93120169887071e-07
0.033,1,3.03030304571884e-07,0.999999677608618,3.87221558542708e-08,2.83669226644748e-07
0.034,1,2.94117661201195e-07,0.999999686539984,3.86847089835932e-08,2.74775306709398e-07
0.035,1,2.85714289586984e-07,0.999999694962045,3.86473313738556e-08,2.66390623900056e-07
0.036,1,2.77777784757317e-07,0.999999702917201,3.86100279446457e-08,2.58472770784994e-07
0.037,1,2.70270273030512e-07,0.999999710443329,3.85727950385087e-08,2.50983875511258e-07
0.038,1,2.63157903088907e-07,0.999999717574279,3.85356354491758e-08,2.43890085364319e-07
0.039,1,2.56410263546344e-07,0.999999724340463,3.84985462624564e-08,2.37160990415116e-07
0.04,1,2.50000005188377e-07,0.99999973076923,3.84615288320606e-08,2.30769240772346e-07
0.041,1,2.43902440751626e-07,0.999999736885268,3.84245817740386e-08,2.24690149864607e-07
0.042,1,2.38095237317121e-07,0.99999974271091,3.83877056726208e-08,2.1890138448081e-07
0.043,1,2.32558146728126e-07,0.999999748266402,3.83509022185211e-08,2.13382695618865e-07
0.044,1,2.27272734156228e-07,0.999999753570182,3.83141675875553e-08,2.0811565036245e-07
0.045,1,2.2222222487081e-07,0.999999758639024,3.82775028302207e-08,2.030834734557e-07
0.046,1,2.17391305569646e-07,0.99999976348824,3.82409085769184e-08,1.98270851281186e-07
0.047,1,2.12765956467815e-07,0.999999768131851,3.8204384504614e-08,1.93663764215508e-07
0.048,1,2.08333336876629e-07,0.999999772582698,3.8167930781359e-08,1.8924937148595e-07
0.049,1,2.04081634330945e-07,0.999999776852593,3.81315450545405e-08,1.85015861803675e-07
0.05,1,2.00000001970239e-07,0.999999780952383,3.80952296077343e-08,1.80952387166372e-07
0.051,1,1.96078437319387e-07,0.999999784892071,3.80589844701613e-08,1.77048945084307e-07
0.052,1,1.92307696471879e-07,0.9999997886809,3.80228061284683e-08,1.73296293407645e-07
0.053,1,1.88679256298077e-07,0.999999792327394,3.7986698634553e-08,1.69685906980801e-07
0.054,1,1.85185190811244e-07,0.999999795839481,3.79506571457249e-08,1.66209862238381e-07
0.055,1,1.81818187772256e-07,0.99999979922447,3.79146852072773e-08,1.62860845168617e-07
0.056,1,1.78571428967325e-07,0.999999802489181,3.78787802891877e-08,1.59632038822731e-07
0.057,1,1.75438602973145e-07,0.999999805639924,3.78429459617854e-08,1.56517129992252e-07
0.058,1,1.72413795977513e-07,0.999999808682616,3.78071766453906e-08,1.53510207654818e-07
0.059,1,1.69491530392555e-07,0.999999811622732,3.77714759545078e-08,1.50605792415301e-07
0.06,1,1.66666674206461e-07,0.999999814465404,3.77358431778292e-08,1.47798752617546e-07
0.061,1,1.63934432010206e-07,0.99999981721543,3.77002767842425e-08,1.45084293618085e-07
0.062,1,1.61290331024199e-07,0.99999981987728,3.76647784041731e-08,1.42457941822113e-07
0.063,1,1.58730165853578e-07,0.999999822455161,3.76293456666403e-08,1.39915493020258e-07
0.064,1,1.56250010010536e-07,0.999999824953,3.75939800137647e-08,1.37453020003653e-07
0.065,1,1.53846154977026e-07,0.999999827374505,3.75586790334261e-08,1.35066815460313e-07
0.066,1,1.51515156262743e-07,0.999999829723121,3.75234464052604e-08,1.32753433060113e-07
0.067,1,1.49253739661463e-07,0.99999983200212,3.74882800418828e-08,1.30509599640521e-07
0.068,1,1.47058823274795e-07,0.999999834214588,3.74531772647447e-08,1.28332234642423e-07
0.069,1,1.44927539539419e-07,0.999999836363389,3.74181424585074e-08,1.26218468310166e-07
0.07,1,1.42857144474776e-07,0.99999983845127,3.73831718347831e-08,1.24165558557384e-07
0.071,1,1.40845070664354e-07,0.999999840480796,3.73482668246002e-08,1.22170937252054e-07
0.072,1,1.38888890779724e-07,0.999999842454395,3.73134275704469e-08,1.20232176994501e-07
0.073,1,1.36986303176862e-07,0.999999844374371,3.72786526373184e-08,1.18346976858202e-07
0.074,1,1.35135137503168e-07,0.999999846242891,3.72439425295598e-08,1.16513166238388e-07
0.075,1,1.33333337640069e-07,0.999999848062013,3.72092978242012e-08,1.14728688727968e-07
0.076,1,1.3157895208739e-07,0.99999984983369,3.71747167970876e-08,1.12991593688847e-07
0.077,1,1.29870132231763e-07,0.999999851559768,3.71401991297376e-08,1.11300032666894e-07
0.078,1,1.28205132734333e-07,0.999999853241994,3.71057466274024e-08,1.09652259420632e-07
0.079,1,1.26582281506386e-07,0.99999985488204,3.70713576217954e-08,1.08046602695489e-07
0.08,1,1.25000003762639e-07,0.99999985648148,3.70370327013281e-08,1.06481487411975e-07
0.081,1,1.23456792349945e-07,0.999999858041823,3.70027702957028e-08,1.04955407202093e-07
0.082,1,1.21951222220151e-07,0.999999859564492,3.69685721167031e-08,1.03466936161799e-07
0.083,1,1.2048193014095e-07,0.999999861050851,3.69344367744409e-08,1.02014711753729e-07
0.084,1,1.19047623241051e-07,0.999999862502194,3.69003648788496e-08,1.00597440801627e-07
0.085,1,1.17647059601147e-07,0.999999863919763,3.68663544918339e-08,9.92138823552296e-08
0.086,1,1.16279073149434e-07,0.999999865304723,3.68324084166253e-08,9.78628689411213e-08
0.087,1,1.14942529233852e-07,0.999999866658209,3.67985233226328e-08,9.65432675725358e-08
0.088,1,1.13636365285118e-07,0.999999867981284,3.67647010732377e-08,9.52540147484992e-08
0.089,1,1.12359552661623e-07,0.999999869274977,3.67309413208967e-08,9.39940820011743e-08
0.09,1,1.11111112368177e-07,0.999999870540266,3.66972432702699e-08,9.27624907330423e-08
0.091,1,1.09890108531444e-07,0.999999871778088,3.66636060482472e-08,9.15583055073201e-08
0.092,1,1.08695649880555e-07,0.999999872989335,3.66300312498047e-08,9.03806342556527e-08
0.093,1,1.07526884754142e-07,0.999999874174855,3.65965195662479e-08,8.92286249710185e-08
0.094,1,1.06382981091332e-07,0.999999875335485,3.65630673539814e-08,8.8101447414341e-08
0.095,1,1.05263156801995e-07,0.999999876472006,3.65296753011043e-08,8.69983191514432e-08
0.096,1,1.04166671388176e-07,0.999999877585155,3.6496347080128e-08,8.59184978481121e-08
0.097,1,1.03092785585772e-07,0.999999878675676,3.64630772809486e-08,8.48612469452973e-08
0.098,1,1.0204081541949e-07,0.999999879744251,3.64298678921511e-08,8.38258814734144e-08
0.099,1,1.01010099402546e-07,0.999999880791541,3.63967193370098e-08,8.28117397340413e-08
0.1,1,9.99999989337311e-08,0.999999881818185,3.63636314267195e-08,8.18181832203714e-08
0.101,1,9.9009899885245e-08,0.999999882824798,3.6330603512883e-08,8.08445981288035e-08
0.102,1,9.80392154768038e-08,0.999999883811966,3.62976361223958e-08,7.98903974156059e-08
0.103,1,9.70873784059423e-08,0.999999884780257,3.62647284347784e-08,7.89550141885531e-08
0.104,1,9.61538462746868e-08,0.999999885730214,3.62318796533199e-08,7.80379064480269e-08
0.105,1,9.52380958796747e-08,0.999999886662359,3.61990909172664e-08,7.71385504210415e-08
0.106,1,9.43396212833768e-08,0.999999887577198,3.61663608456981e-08,7.62564408605277e-08
0.107,1,9.34579440806082e-08,0.999999888475211,3.61336906037692e-08,7.53910987787236e-08
0.108,1,9.25925906912358e-08,0.99999988935687,3.61010781962828e-08,7.45420515930944e-08
0.109,1,9.17431190438657e-08,0.999999890222618,3.60685261721847e-08,7.37088559577734e-08
0.11,1,9.0909093068162e-08,0.999999891072891,3.60360327530197e-08,7.28910766916521e-08
0.111,1,9.00900897398341e-08,0.999999891908112,3.60035964615199e-08,7.20882915090742e-08
0.112,1,8.92857120331413e-08,0.999999892728679,3.59712180141134e-08,7.13001030260846e-08
0.113,1,8.84955773258297e-08,0.999999893534972,3.59389008348211e-08,7.05261269084191e-08
0.114,1,8.77192992178671e-08,0.999999894327381,3.59066394467351e-08,6.97659794944995e-08
0.115,1,8.69565238342573e-08,0.999999895106258,3.58744364802626e-08,6.9019305594126e-08
0.116,1,8.62068980192312e-08,0.999999895871957,3.58422907689143e-08,6.82857526347741e-08
0.117,1,8.54700867313866e-08,0.999999896624812,3.58102026793129e-08,6.75649853917301e-08
0.118,1,8.47457639958805e-08,0.99999989736515,3.57781720724851e-08,6.68566779596379e-08
0.119,1,8.40336166308834e-08,0.999999898093284,3.57461993426175e-08,6.61605169595747e-08
0.12,1,8.33333327397188e-08,0.999999898809526,3.57142820821614e-08,6.54761916986381e-08
0.121,1,8.2644630506522e-08,0.999999899514157,3.56824239888321e-08,6.4803418512106e-08
0.122,1,8.19672125170615e-08,0.999999900207477,3.56506201868565e-08,6.41419024236333e-08
0.123,1,8.13008137681653e-08,0.999999900889749,3.56188747487019e-08,6.34913763938144e-08
0.124,1,8.06451615216127e-08,0.999999901561246,3.55871850646084e-08,6.28515689893085e-08
0.125,1,8.00000013430298e-08,0.999999902222222,3.55555526325833e-08,6.22222250267381e-08
0.126,1,7.93650810374961e-08,0.999999902872931,3.55239760868023e-08,6.16030929940949e-08
0.127,1,7.87401577301701e-08,0.999999903513615,3.54924545793236e-08,6.09939304405083e-08
0.128,1,7.81250012460581e-08,0.999999904144504,3.54609901253416e-08,6.03945061833873e-08
0.129,1,7.75193803877686e-08,0.999999904765829,3.54295805750625e-08,5.98045901002374e-08
0.13,1,7.69230773623486e-08,0.999999905377809,3.53982269382291e-08,5.92239638932341e-08
0.131,1,7.63358785230263e-08,0.999999905980657,3.5366928833085e-08,5.86524141064838e-08
0.132,1,7.5757575754231e-08,0.999999906574582,3.53356853910356e-08,5.80897330587132e-08
0.133,1,7.51879717577168e-08,0.999999907159779,3.53044988988737e-08,5.753572230828e-08
0.134,1,7.46268665267871e-08,0.999999907736451,3.52733656306744e-08,5.69901837114499e-08
0.135,1,7.40740753072108e-08,0.999999908304781,3.5242287909577e-08,5.64529313524223e-08
0.136,1,7.35294134746071e-08,0.999999908864954,3.52112651391274e-08,5.59237809050433e-08
0.137,1,7.29927011316103e-08,0.999999909417151,3.51802960454719e-08,5.54025531088744e-08
0.138,1,7.24637678912723e-08,0.999999909961541,3.51493814076209e-08,5.48890771874619e-08
0.139,1,7.19424475001937e-08,0.999999910498291,3.51185224565507e-08,5.43831862719183e-08
0.14,1,7.14285717340977e-08,0.99999991102757,3.50877163632391e-08,5.38847135524782e-08
0.141,1,7.09219865301379e-08,0.999999911549531,3.50569646822663e-08,5.33935041890047e-08
0.142,1,7.04225350145539e-08,0.999999912064332,3.50262665025843e-08,5.29094017632618e-08
0.143,1,6.99300699996707e-08,0.999999912572119,3.49956225753614e-08,5.243225871199e-08
0.144,1,6.94444450461966e-08,0.999999913073039,3.49650322520327e-08,5.19619289201803e-08
0.145,1,6.8965517131623e-08,0.999999913567235,3.49344946536306e-08,5.14982698048077e-08
0.146,1,6.84931525737425e-08,0.999999914054842,3.4904011535177e-08,5.1041146806154e-08
0.147,1,6.80272115641734e-08,0.999999914535998,3.4873580450886e-08,5.05904213387304e-08
0.148,1,6.75675685234633e-08,0.99999991501083,3.48432029751906e-08,5.01459670358679e-08
0.149,1,6.71140940363018e-08,0.999999915479467,3.48128775408607e-08,4.97076552658715e-08
0.15,1,6.66666676073482e-08,0.999999915942029,3.47826059195518e-08,4.92753646475723e-08
0.151,1,6.62251654639449e-08,0.999999916398641,3.4752386188732e-08,4.88489723695789e-08
0.152,1,6.5789474794172e-08,0.999999916849415,3.47222196348591e-08,4.84283649767425e-08
0.153,1,6.53594779424966e-08,0.999999917294469,3.46921050896521e-08,4.80134253976705e-08
0.154,1,6.49350644375806e-08,0.999999917733915,3.46620418014801e-08,4.76040435368405e-08
0.155,1,6.45161286547731e-08,0.999999918167855,3.46320315564341e-08,4.7200112876556e-08
0.156,1,6.41025644766792e-08,0.999999918596399,3.46020734528333e-08,4.68015277502626e-08
0.157,1,6.36942670943444e-08,0.99999991901965,3.45721664373568e-08,4.6408183875666e-08
0.158,1,6.32911402047632e-08,0.999999919437704,3.45423120845296e-08,4.60199841624984e-08
0.159,1,6.28930817082411e-08,0.999999919850664,3.45125080223013e-08,4.56368276970904e-08
0.16,1,6.25000002882052e-08,0.999999920258622,3.44827561641741e-08,4.52586222061182e-08
0.161,1,6.2111801779599e-08,0.99999992066167,3.44530554008277e-08,4.48852740791851e-08
0.162,1,6.17283954287685e-08,0.999999921059902,3.44234052669457e-08,4.45166927952957e-08
0.163,1,6.13496944201491e-08,0.999999921453402,3.43938067501532e-08,4.41527910450725e-08
0.164,1,6.09756114192635e-08,0.999999921842259,3.43642594837048e-08,4.37934816774111e-08
0.165,1,6.06060616137824e-08,0.999999922226557,3.43347620153086e-08,4.3438680606128e-08
0.166,1,6.02409639662625e-08,0.999999922606379,3.43053148035386e-08,4.30883065644932e-08
0.167,1,5.98802403987303e-08,0.9999999229818,3.42759188332475e-08,4.27422809821065e-08
0.168,1,5.95238101925739e-08,0.999999923352903,3.42465731056057e-08,4.2400523639771e-08
0.169,1,5.91715988848199e-08,0.999999923719762,3.42172776377611e-08,4.20629600659394e-08
0.17,1,5.88235296527039e-08,0.999999924082455,3.41880317563335e-08,4.17295137745371e-08
0.171,1,5.84795318682303e-08,0.99999992444105,3.41588358371167e-08,4.1400113949672e-08
0.172,1,5.81395354230081e-08,0.999999924795619,3.41296905873444e-08,4.10746901293359e-08
0.173,1,5.78034692296102e-08,0.999999925146233,3.41005948093249e-08,4.07531718249477e-08
0.174,1,5.74712649675207e-08,0.999999925492961,3.40715479739542e-08,4.04354909805436e-08
0.175,1,5.71428582920434e-08,0.999999925835866,3.40425513567096e-08,4.01215826136886e-08
0.176,1,5.68181825537108e-08,0.999999926175016,3.40136033105188e-08,3.98113808984513e-08
0.177,1,5.64971753740689e-08,0.999999926510472,3.39847046491153e-08,3.95048230495112e-08
0.178,1,5.61797760730032e-08,0.999999926842296,3.3955855449307e-08,3.92018483483497e-08
0.179,1,5.5865923117388e-08,0.999999927170549,3.39270550747834e-08,3.89023955799963e-08
0.18,1,5.55555559279695e-08,0.999999927495293,3.38983029209763e-08,3.86064044674814e-08
0.181,1,5.52486195589518e-08,0.99999992781658,3.38696001658905e-08,3.83138194760066e-08
0.182,1,5.49450555561294e-08,0.999999928134472,3.38409454756845e-08,3.80245828182871e-08
0.183,1,5.46448091025248e-08,0.999999928449021,3.38123393310865e-08,3.77386394369815e-08
0.184,1,5.43478271653926e-08,0.999999928760282,3.37837820925746e-08,3.74559361191053e-08
0.185,1,5.40540546741534e-08,0.999999929068309,3.37552722426909e-08,3.7176418552808e-08
0.186,1,5.37634414534268e-08,0.999999929373153,3.37268107459779e-08,3.69000360804379e-08
0.187,1,5.34759362340241e-08,0.999999929674865,3.3698397134195e-08,3.66267376669266e-08
0.188,1,5.31914901135679e-08,0.999999929973494,3.36700315650058e-08,3.6356474331065e-08
